842000	No quiero carne.	2340114	Et islemeýärin.
1279983	No tengo idea.	1184293	Meniň habarym ýok.
2340067	Ella encendió la luz.	2340099	Ol yşygy ýakdy.
2343861	Voy a la escuela a las ocho.	2340092	Sagat sekizde mekdebe gidýärin.
3443488	¿Quieres mi corazón entre tus dientes?	2340127	Ýüregimi dişleriniň arasynda isleýärsiňmi?
3443547	Nosotros vivimos en la tierra.	2340104	Biz dünýäde ýaşaýarys.
3443555	Él prendió la luz.	2340099	Ol yşygy ýakdy.
3443587	¿Dónde está tu miel que provoca a las abejas, Pyragy?	1184295	Ary örüzen balyň kaýda, Pyragy?
3443612	El pleito de marido y mujer es llovizna del día de primavera.	1184286	Är-aýalyň uruşy – ýaz gününiň ýagyşy.
3527543	¿Tienes el libro?	2502690	Kitap sende barmy?
3527544	¿El libro está contigo?	2502690	Kitap sende barmy?
3527548	Tengo mi libro.	2502684	Meniň kitabym bar.
2047522	Está leyendo.	3939151	Ol okap ýatyr.
3665391	Él está leyendo.	3939151	Ol okap ýatyr.
1497027	¿Vino Tom?	7940015	Tom geldimi?
4998192	¡Bravo!	9841949	Tüweleme!
