382159	Todos los seres humanos nacen libres e iguales en dignidad y derechos y, dotados como están de razón y conciencia, deben comportarse fraternalmente los unos con los otros.	395754	Dieub ha par en o dellezegezh hag o gwirioù eo ganet an holl dud. Poell ha skiant zo dezho ha dleout a reont bevañ an eil gant egile en ur spered a genvreudeuriezh.
451721	¿Quieres una taza de café?	1036281	Un tasad kafe az po?
477135	Sí.	1641629	Ya.
1240341	Ha llegado la primavera.	428237	Erru eo an nevezamzer.
1361323	Esta frase no es francesa.	792283	Ar frazenn-se n'eo ket galleg.
1361353	No hablo castellano.	960079	Ne gomzan ket spagnoleg.
1821988	Sus hijas quieren ser abogadas.	2571357	Fellout a ra d'e verc'hed mont da avokadezed.
3872453	La mejor estación para leer es el otoño.	2331433	Ar sezon gwellañ da lenn eo an diskar-amzer.
2005822	Cinco más tres es ocho.	935094	Pemp ha tri a ra eizh.
1618011	¿Está allá?	5250703	Ahont emañ ?
5250704	¿Ahí está?	5240662	Aze emañ ?
5250705	Ahí estoy.	5240652	Aze emaon.
5250706	¿Ahí estoy?	5240654	Aze emaon ?
5250707	¿Ahí estás?	5240656	Aze emaout ?
5250708	Ahí estás.	5240658	Aze emaout.
1098544	Ahí está.	5240660	Aze emañ.
5250709	¿Ahí estamos?	5240664	Aze emaomp ?
5250710	Ahí estamos.	5240671	Aze emaomp.
5250711	¿Ahí están?	5240679	Aze emaint ?
5250712	Ahí están.	5240680	Aze emaint.
5250713	¿Ahí estáis?	5240668	Aze emaoc'h ?
5250714	Ahí estáis.	5240675	Aze emaoc'h.
5250712	Ahí están.	5240675	Aze emaoc'h.
5250711	¿Ahí están?	5240668	Aze emaoc'h ?
431975	Hola.	2331198	Salud dit.
5250775	Mi mejor amigo es Tom.	2256785	Ma mignon gwellañ eo Tom.
