2851	¿Cuántos años tienes?	3290419	Pes bloodh os ta?
2998	¿Dónde estás?	3277187	Ple’th esos ta?
330638	Ella sabe hablar español.	3278313	Hi a wor kewsel Spaynek.
339846	Ella tiene siete hijos.	3319728	Yma dhedhi seyth mab.
346057	¿Podrías ayudarme?	3290473	A allses ta ow gweres?
377265	Estoy muy cansado.	3297038	Pur skwith ov vy.
397688	¿Cómo estás?	1979970	Fatla genes?
409565	Él tiene otro hijo.	3298720	Yma dhodho mab aral.
434639	¿Hay alguien aquí que hable inglés?	3289813	Eus nebonan omma a gowsso Sowsnek?
436132	¿Qué tal?	1979970	Fatla genes?
436246	¿Qué edad tiene usted?	3290420	Pes bloodh owgh?
436444	Estoy cansado.	3280883	Skwith ov.
436518	No duermo bien.	3296963	Ny goskav yn ta.
442198	¿Dónde está tu casa?	3075151	Ple’ma dha ji?
449153	¿Cómo te llamas?	3303495	Pyth yw dha hanow?
451605	Yo estaba leyendo un libro.	1979039	Yth esen vy ow redya lyver.
453696	Mi padre tiene muchos libros.	3323193	Yma lies lyver dhe’m tas.
454990	Tengo un gato y un perro.	3017264	Yma dhymm kath ha ki.
455960	Estoy cansada.	3280883	Skwith ov.
456238	Está lloviendo.	3289805	Yma ow kul glaw.
459185	Tengo dos hermanos y una hermana.	3290431	Yma dhymm dew vroder hag unn hwor.
461028	¿Cómo se llama?	3303496	Pyth yw agas hanow?
461028	¿Cómo se llama?	3303509	Pyth yw hy hanow?
461028	¿Cómo se llama?	3303511	Pyth yw y hanow?
473445	¿Dónde está Britney Spears?	3313752	Ple’ma Britney Spears?
473526	A Mary le gusta ver la televisión.	3295695	Da yw gans Maria mires orth an bellwolok.
481456	¿Dónde está mi libro?	2997790	Ple’ma ow lyver?
481931	¿Dónde está su casa?	3075160	Ple’ma agas chi?
481931	¿Dónde está su casa?	3075173	Ple’ma y ji?
481931	¿Dónde está su casa?	3075175	Ple’ma hy chi?
488825	No quiero trabajar.	3321272	Ny vynnav oberi.
493576	Él es mi hermano.	3301869	Ev yw ow broder.
493577	Es mi hermano.	3301871	Ow broder yw ev.
496810	¿Quieres beber té o café?	3306698	A vyn’ta eva te po koffi?
506002	¿Dónde nació Tom?	3319892	Ple feu Tom genys?
506051	Mi madre cocina bien.	3321254	Ow mamm a gegin yn ta.
506767	Tengo un gato y un perro. El gato es negro y el perro es blanco.	3289934	Yma dhymm kath ha ki. Du yw an gath ha gwynn yw an ki.
508224	Tienen dos hijos y una hija.	3113590	Yma dhedha dew vab hag unn vyrgh.
509928	Me llamo Farshad.	3297066	Farshad yw ow hanow.
509943	Tengo tres perros.	3297020	Yma tri hi dhymm.
509960	¿Cómo se llama tu hija?	3306693	Pyth yw hanow dha vyrgh?
523683	Mi hermano pequeño está viendo la televisión.	3289991	Yma ow broder byghan ow mires orth an bellwolok.
528431	¡Buenas noches!	2997370	Nos da!
530553	¿Dónde está mi coche?	2997823	Ple’ma ow harr?
535036	Tiene siete hijos.	3319726	Yma dhodho seyth mab.
535036	Tiene siete hijos.	3319728	Yma dhedhi seyth mab.
536670	Bill tiene muchos amigos.	3303428	Yma lies kothman dhe Wella.
536670	Bill tiene muchos amigos.	3303430	Yma lies koweth dhe Wella.
537769	Él vino aquí a ayudarme.	3289920	Ev a dheuth omma rag ow gweres.
537769	Él vino aquí a ayudarme.	3289921	Ev a dheuth omma dhe’m gweres.
570551	¿Podría usted ayudarme?	3290474	A allsewgh ow gweres?
574196	Soy más guapa que tú.	3323420	Tekka ov agesos sy.
574197	Soy más guapa que usted.	3323421	Tekka ov agesowgh hwi.
574199	Soy más guapa que vosotras.	3323421	Tekka ov agesowgh hwi.
574201	Soy más guapa que ustedes.	3323421	Tekka ov agesowgh hwi.
606988	¿Qué quieres hacer?	3290453	Pandr’a vyn’ta dhe wul?
625155	Diez, veinte, treinta, cuarenta, cincuenta, sesenta, setenta, ochenta, noventa, cien.	3319691	Deg, ugens, deg warn ugens, dew-ugens, deg ha dew-ugens, tri-ugens, deg ha tri-ugens, peswar-ugens, deg ha peswar-ugens, kans.
625559	Quisiera hablar con Judy.	3319843	My a garsa kewsel orth Judy.
634769	Ella está llorando.	2997798	Yma hi owth ola.
651386	No creo en Dios.	3289169	Ny grysav yn Duw.
685497	¿Tienes dinero?	3345428	Eus mona dhis?
687369	¿Cómo se llama usted?	3303499	Py hanow owgh hwi?
687629	¿Dónde está?	3277194	Ple’ma va?
3666894	¿Quién es usted?	3290528	Piw owgh?
687775	¿Por qué bebe usted agua?	3101830	Prag yth esowgh hwi owth eva dowr?
696545	¿Dónde está él?	3277194	Ple’ma va?
698443	El padre está muy cansado.	3339323	Pur skwith yw an tas.
711408	¿Te gustan las naranjas?	3280584	Yw da genes owravalow?
723215	Nuestro gato está en la cocina.	3440224	Yma’gan kath y’n gegin.
753498	Mi hermano pequeño está viendo la tele.	3289991	Yma ow broder byghan ow mires orth an bellwolok.
760151	Mi amigo tiene diecisiete años.	3280629	Seytek bloodh yw ow hothman.
760152	Mi amiga tiene diecisiete años.	3280635	Seytek bloodh yw ow howethes.
