24652	Why were you silent all the time?	3572735	Молан тый уло пагыт шыпак шинчышыч?
35044	I remember meeting him in Paris.	2910304	Мый шарнем тудым Парижыште вашлиймемым.
40316	Why don't you come dancing with me?	2897709	Молан тый мый денем от кушто?
47648	That job is pretty much finished.	2897537	Паша пытышаш марте шуын.
49377	The house is insured against fire.	2877109	Пӧрт йӱле деч страховатлыме.
55893	Whose textbook is this?	2877102	Кӧн тиде учебникше?
58011	I cannot accept this gift.	2886684	Мый тиде пӧлекым налын ом керт.
61454	The glass dropped from his hand.	3282589	Корка кидше гыч волен возо.
64142	Don't use all the hot water.	2880456	Чыла шокшо вӱдым ит пытаре.
64233	Happy birthday to you!	3546928	Шочмо кечет дене!
68875	Haven't you had your dinner?	2882371	Тый эр кочышым от коч мо?
70224	Are you American or French?	2924244	Тый американ але француз улат?
248428	We have to do the work in a day.	2909767	Мыланна тиде пашам ик кечыште пытарыман.
254853	I will finish it by tomorrow afternoon.	2911454	Эрла кечывал марте мый тидым пытарем.
257092	I know your father very well.	3165522	Мый ачатым пеш сайын палем.
279096	Country life is healthier than city life.	2886185	Ялысе илыш оласе деч тазарак.
283619	I remember what he said.	2909755	Мый шарнем, мом тудо каласыш.
300684	He is believed to have been killed in action.	2916097	Тудо сарыште колен, ман шотлалтеш.
308501	She gave me a present.	3521695	Тудо мыланем пӧлекым пуо.
324075	Are you fond of baseball?	2928992	Те йӧратеда бейсболым?
399529	There are cats on Mars, too.	2911387	Марсыштат пырыс уло.
484012	You'll feel better if you drink this medicine.	2900522	Тиде эмым йӱат гын, тылат куштылгырак лиеш.
494222	The grass is always greener on the other side of the fence.	2906186	Пошкудын эреат шаршудыжо ужаррак.
574172	Cookie is the cutest of all the dogs.	2877076	Куки - чыла пий дечат кумылло.
671719	She loves me. But I do not love her.	2918475	Тудо мыйым йӧрата. А мый тудым уке.
848987	I live in the city.	2873677	Мый олаште илем.
955159	Tomorrow's a holiday.	2911485	Эрла каныш кече.
1025739	Tom forgot to feed his dog last night.	2911415	Том монден теҥгече кастене пийым пукшаш.
1026332	Tom didn't like that movie at all.	2881586	Томлан тиде фильм йӧршын келшен огыл.
1042265	We got used to late-hour work.	2886106	Ме тунемынна чӱчкыдын пычкемыш марте ышташ.
1179075	What does he see?	2909730	Мом тудо ужеш?
1306441	Did you live here?	2878125	Тый тыште илет?
1572838	Those students really can't read.	2882462	Саде студент-влак, чынжымак, лудын огыт мошто.
1886561	Who's complaining?	2896234	Кӧ йыҥгыса?
1912676	Which one is correct?	3521688	Могайже вара тӱрыс?
2247400	I saw that.	3577000	Мый тидым ужым.
2273168	Tom is getting ready.	2877055	Том ямдылалтеш.
2273515	Tom is still missing.	2877058	Том садак уке улеш.
2451643	I like to study French.	2881585	Мылам келша француз йылмым тунемаш.
2562863	I think France is the most beautiful country in Europe.	2874134	Мыйын шонымаште, Франций - Европышто эн мотор эл.
2834651	I speak Mari.	2834645	Мый марла кутырем.
2842285	It’s fate.	2842281	Туге пӱрен.
2877888	Are you going to the meeting?	2877899	Те миеда вашлиймашыш?
2878071	Although my strength has started to give out, I do not want to show my weakness to people.	2877884	Хотя у меня стали иссякать силы, я не хочу показывать людям свою слабость.
429220	Good luck!	2905674	Пиалан лийза!
3373489	Do you speak German or English?	3572748	Те немычла але англичанла ойласеда?
3506859	Do you like surprises?	3546944	Те йӧратеда сюрпризым?
3684872	We shall not forget.	3707056	Ме она мондо.
62110	Where is the nearest subway station?	2883749	Кушто эн лишыл метро станций?
1761853	I am watching this video.	3603270	Мый ончем тиде видеом.
1912209	Do you see the rose?	3592988	Тый розам ужат?
2200345	I was singing.	3714000	Мый муренам.
2645208	Were you at the concert?	2874277	Те концертыште лийында?
1098237	I don't like this book.	3579242	Мылам тиде кнага ок келше.
4561733	Don't play the ape!	4561691	Ит маймыллане!
2220937	What do you want to do tomorrow?	5142253	Мом тый эрла ыштет?
5847430	How many theaters are there in Yoshkar-Ola?	5847418	Йошкар-Олаште мыняр театр?
5847438	In Yoshkar-Ola there are five theaters.	5847433	Йошкар-Олаште вич театр.
288982	How old is he?	5847440	Тудо мыняр ияш?
2705686	How old is she?	5847440	Тудо мыняр ияш?
5847448	She lives in Yoshkar-Ola.	5847445	Тудо Йошкар-Олаште ила.
5847450	He lives in Yoshkar-Ola.	5847445	Тудо Йошкар-Олаште ила.
5275200	Who is this?	5847453	Тиде кӧ?
392210	What is this?	2868122	Тиде мо?
277136	The earth moves around the sun.	5870914	Мланде Кече йыр пӧрдеш.
5870927	The artificial satellite orbits the earth.	5870921	Искусственный спутник мланде йыр пӧрдеш.
238832	The moon is the Earth's satellite.	5870929	Тылзе Мландын спутникше улеш.
238835	The moon is a satellite of the earth.	5870929	Тылзе Мландын спутникше улеш.
5870934	A huge scandal happened.	5870918	Кугу скандал лекте.
5870953	Okay, wait outside.	5870951	Йӧра, тӱнӧ вучалтыза.
7076027	The wealth doesn't prolong life.	7076017	Поянлык ӱмырым ок шуйо.
462730	The girl is reading with her grandfather.	3599742	Ӱдыр кочаж дене лудеш.
2261961	I live with Tom.	3686454	Мый Том дене илем.
314521	She has good handwriting.	5421788	Тудын почеркше сай.
37426	Uncle Tom is my mother's brother.	5142295	Том чӱчӱ - авамын изаже.
37426	Uncle Tom is my mother's brother.	5142293	Том чӱчӱ - авамын шольыжо.
242969	There's no wind today.	5142283	Таче мардеж уке.
242914	There is no wind today.	5142283	Таче мардеж уке.
69155	You are a teacher.	5142261	Тый туныктышо.
356200	Who are you?	5000614	Те кӧ улыда?
2007155	Today I'm working from home.	4740875	Таче мый мӧҥгыштӧ пашам ыштем.
2911550	There are no birds in this forest.	3672504	Тиде чодыраште кайык уке.
2451682	This isn't French.	3677931	Тиде француз йылме огыл.
2542738	Tom wrote Mary a long letter.	3677917	Том Мэрилан кужу серышым возен.
6728684	Tom wrote a long letter to Mary.	3677917	Том Мэрилан кужу серышым возен.
52481	I'm from Singapore.	5000612	Мый Сингапур гыч улам.
2661923	Is this your family?	3592500	Тиде тыйын ешет?
1719376	I live in an old house.	2869550	Мый тошто пöртыштö илем.
1498527	Her skin is whiter than snow.	6882160	Коваштыже тудын лум дечат ошырак.
