332230	¡Feliz cumpleaños!	1494702	Penblwydd Hapus!
3524068	Me gusta hablar galés.	3524064	Dw i'n hoffi siarad Cymraeg.
3872454	El otoño es la mejor estación para leer.	1979919	Yr hydref yw'r tymor gorau ar gyfer darllen.
4861639	Hoy no trabajo.	4748870	Sgen i ddim waith heddiw.
4861640	Trabajo todos los días excepto los domingos.	4748864	Dw i'n gweithio bob dydd ond Dydd Sul.
4861641	A mi hermana le gusta bailar.	4748847	Mae fy chwaer yn hoffi dawnsio.
526959	Tengo un libro.	4548862	Mae llyfr gen i.
4861643	Conseguí otro empleo.	4548853	Ces i swydd arall.
1524568	Tom es mi mejor amigo.	1524740	Tom ydy fy ffrind gorau.
2002677	Los alumnos adoran al nuevo profesor de inglés.	1981871	Mae'r myfyrwyr yn gwirioni at yr athro Saesneg newydd.
1386225	Tengo gripe y estoy cansado.	1979571	Mae gen i'r ffliw a dw i wedi blino.
968570	El jardín estaba lleno de flores amarillas.	1977869	Roedd yr ardd yn llawn o flodau melyn.
1754091	Tom y Mary están jugando al Cluedo con sus amigos.	1981868	Mae Tom a Mary yn chwarae Cluedo gyda'u ffrindiau.
1330504	El nuevo profesor está en el aula.	1981643	Mae'r athro newydd yn y dosbarth.
1588909	¿Dónde está el correo?	1979126	Ble mae'r swyddfa bost?
2246363	¿Dónde está la oficina de correos?	1979126	Ble mae'r swyddfa bost?
1242953	¿Te gusta el té?	1415426	Wyt ti'n hoffi te?
1281300	Adiós, Sayoko.	6443800	Hwyl, Sayoko.
1289280	¿Cómo estás, Tom?	6443810	Sut dych chi, Tom?
382058	¡Gracias!	6443808	Diolch!
332227	Bienvenida.	6443807	Croeso.
3791514	Quiero su respeto.	6894270	Di i eisiau eich parch.
8109646	Moghrey mie!	6443787	Bore da!
670231	Ella quiere ser una heroína.	8118011	Mae hi eisiau bod yn arwres.
6565799	¿Eras capaz de hacer eso por ti mismo?	8118050	Oeddet ti'n gallu gwneud hynny ar dy ben dy hun?
1036066	Estuve en los Estados Unidos dos veces.	8118070	Dw i wedi bod i'r UDA ddwywaith.
5038568	Rómulo y Remo eran hermanos.	8050196	Roedd Romulus a Remus yn frodyr.
