3250	Je t'aime !	8630805	Ik haa di lef.
4542969	Je suis votre ami.	8685331	Ik sen din Frinj.
4542971	Je suis ton ami.	8685331	Ik sen din Frinj.
3245548	Tom est trop curieux.	8685338	Tom es tö niisgirig.
7713672	Je pue.	8677380	Ik stjunk.
8322289	Tu joues au baseball ?	8666599	Spölest Baseball?
8322292	Joues-tu au baseball ?	8666599	Spölest Baseball?
3997	Impossible !	8739258	Ünmöögelk!
9701738	A-t-elle reçu ma lettre ?	9701726	Heer jü min Breev fingen?
9701830	Est-ce qu'elle a reçu ma lettre ?	9701726	Heer jü min Breev fingen?
