1941472	Tus hermanas estaban con mi madre.	4549864	Kayabe me i ima ku.
1718410	Escucha la radio.	4549881	Makiramdam kang radiu.
2424068	Mientras más comes, más engordas.	4550050	Kábang lálu yang mámangan, lálu yang tátabâ.
2008103	¿Y a mí qué?	4550069	Antá nen mo?
1783147	¿Por qué mi compañero no se quiere juntar con el profesor?	4552739	Ot e la bisang makikit king propesor deng ábe ku?
1783150	Por otro lado, los conciudadanos juegan un rol importante.	4552742	Sumángid na níti, maúlagá ing papíl da reng mémalén.
1783151	Una de las decoraciones que hacen bonita a una casa son las cortinas.	4552745	Deng curtína ing métung karéng dicúrasiúng mákasantíng king balé.
1783154	Tom sale a caminar cada mañana.	4552756	Aldó'ldó yang lálákad i Tom.
2639	Te quiero.	4590292	Burí raká.
2483	¿Qué estás haciendo?	4552784	Nánánu ka?
1783151	Una de las decoraciones que hacen bonita a una casa son las cortinas.	4591532	Deng curtína ing métung karéng palámutîng mákasantíng king balé.
2668082	Tom no quiso saber nada de mis problemas.	4622809	Éno buríng ábálung Tom deng prubléma ku.
1690835	Tan solamente es demasiado pronto.	4626214	Masyádu pang maránun.
1785063	¡Escúchenle!	4626253	Pakíramdamán me!
1879376	¡No te olvides el paraguas!	4629232	Éme kakálingwán ing páyung mu.
3170357	¡Estoy a punto de casarme!	4629532	Makyásáwa náku!
432129	Te creo.	4632271	Pániwalán daká.
4632282	Les creo.	4695771	Pániwalán dakayú.
497534	Estoy orgulloso de ti.	4568775	Págmaragúl daká!
497536	Estoy orgullosa de ti.	4568775	Págmaragúl daká!
894279	Estoy orgulloso de ustedes.	4632362	Kalugurán dakayú.
1361266	Me hicieron ir allí.	4647293	Pépapuntán dáku karín.
2990150	¿Pensás que Tom sabe?	4653088	King palagé mu bálu nang Tom?
4513058	Ellos pueden ayudar.	4695824	Makásáup la.
4513059	Ellas pueden ayudar.	4695824	Makásáup la.
2418294	Ellos no ayudan.	4695893	Éla sásáup.
3277255	Ellas no ayudan.	4695893	Éla sásáup.
