3319395	I am Tom.	7479857	Mwen sé Tòm.
2283732	I'm Tom.	7479857	Mwen sé Tòm.
1126684	Help me!	7481073	Wédé mwen !
551443	No problem.	7484450	Pa ni pwoblèm.
4073406	The soup is hot.	7819483	Soup-la cho.
1867386	The capital of France is Paris.	7819505	Kapital a Lafwans sé Pawi.
4308855	Every summer, we go camping.	7819507	Lété, nou ka pati kanpé.
1860	I don't want to go to school.	7819481	An vé pa ay lékòl.
7820116	I need you to come back.	7481329	Fo'w wouvini.
138868	Hello, how are you?	7820124	Bonjou, ka'w fè ?
70623	What is your name?	7820128	Ki non a'w ?
7820169	He got a red card.	7820154	I pran on katon wouj.
4606511	Where?	7820426	O ?
4606511	Where?	7820428	Ola ?
2714936	I'm fine, and you?	7820439	Sa k'ay é ou menm ?
4625694	When?	7820477	Kitan ?
16255	What are you looking for?	7820524	Ka zòt ka chèché ?
7820592	The house is always spruce.	7820587	Kaz-la toujou penpan.
7820597	Do not confuse me like that!	7820596	Pa mélé mwen kon sa !
7820602	That's why.	7820601	Sé pou sa.
7820605	Joy, love and sun are inside my heart.	7820604	Lajwa, lanmou, solèy adan kè an mwen.
321954	I have a cold.	7820613	An ni on lagrip.
7469946	His wife’s name is Liz.	7820614	Tinon a madanm a'y sé Liz.
7469946	His wife’s name is Liz.	7820615	Tinon a madanm-mayé a'y sé Liz.
7820618	This answer is wrong.	7820616	Répons-lasa sé érè.
7820623	Lightning struck the tree.	7820622	Loraj-la tonbé asi on pyébwa.
7820631	He has been blind from birth.	7820629	I fèt avèg.
7820636	My luggage is ready.	7820634	Bagaj an mwen paré.
299788	He is eating.	7821509	I ka manjé.
4130014	You are eating.	7821513	Ou ka manjé.
4130008	We are eating.	7821520	Nou ka manjé.
1484057	I am eating.	7821525	An ka manjé.
1484057	I am eating.	7821526	Mwen ka manjé.
3845203	They eat.	7821636	Yo ka manjé.
2283872	I drink.	7821637	An ka bwè.
7067961	He drinks.	7821638	I ka bwè.
7428269	I am playing.	7821799	An ka jwé.
4350340	He is playing.	7821813	I ka jwé.
7822387	He tells everyone his dad is an aviator.	7822449	I ka di tout moun papa a i sé on avyatè.
853894	I am looking for a shop.	7822461	An ka chèché on boutik.
853894	I am looking for a shop.	7822462	Mwen ka chèché on boutik.
3259332	I am looking for a jewelry store.	7822466	An ka chèché on bijoutri.
3259332	I am looking for a jewelry store.	7822467	Mwen ka chèché on bijoutri.
7822625	I eat bread for my breakfast.	7822621	An ka manjé pen a lè a didiko-la.
7822626	Our sense of hearing allows us to hear.	7822623	Lwi-la sé sans-la ka pèwmèt on moun tann.
7822630	The tool enables us to work.	7822627	Zouti-la pèrmèt nou travay.
7822635	I drink with a straw.	7822633	Mwen ka bwè èvè on pay.
7822636	I am drinking with a straw.	7822633	Mwen ka bwè èvè on pay.
7822639	There is oxygen in this bottle.	7822638	Ni òksijèn andidan boutèy-lasa.
7822646	The bear is coming towards us.	7822645	Lous-la ka vansé si nou.
527192	She is eating.	7821509	I ka manjé.
2255307	You will eat.	7823245	Ou ké manjé.
7825367	I don't understand you who live like nothing's wrong.	7825364	Mwen pa ka konpwann zòt ka viv kon si pa ni pwoblèm.
7825392	Give me one kiss, two kisses, three kisses, darling.	7825389	Ban mwen on tibo, dé tibo, twa tibo, doudou.
251979	My name is Yamada.	7850547	Tinon an mwen sé Yamada.
321549	My name is Yatarou.	7850548	Tinon an mwen sé Yatarou.
456449	My name is Henry.	7850549	Tinon an mwen sé Anri.
4491157	My name is Ken.	7850550	Tinon an mwen sé Kèn.
4472286	My name is Paola.	7850551	Tinon an mwen sé Paola.
4960677	My name is Ichiro.	7850552	Tinon an mwen sé Itchiro.
6935608	My name is Nami.	7850553	Tinon an mwen sé Nami.
6977870	My name is Dan.	7850554	Tinon an mwen sé Dàn.
7775687	My name is Sara.	7823153	Tinon an mwen sé Sara.
4010269	My name is Jim.	7850556	Tinon an mwen sé Djim.
4831045	My name is Irakli.	7850557	Tinon an mwen sé Irakli.
7850893	I'm holding up.	7820515	An ka kenbé.
7850981	I am Dominican.	7850985	Mwen sé moun Dominik.
303558	He has changed.	7851614	I chanjé.
790518	He has come!	7851615	I vini !
1764488	He has wine.	7851621	I ni diven.
1980102	He has money.	7851622	I ni lajan
3280666	He has cancer.	7851639	I ni on kansè.
2549420	You have cancer.	7851654	Ou ni on kansè.
2245875	I have cancer.	7851655	An ni on kansè.
2245875	I have cancer.	7851657	Mwen ni on kansè.
413731	One, two, three, four, five, six, seven, eight, nine, ten.	7820366	Yonn, dé, twa, kat, senk, sis, sèt, ywit, nèf, dis.
7979141	I prefer raw vegetables to cooked ones.	7979135	An pisimyé légim kri ki légim kuit.
7987062	I prefer speaking in French.	7987063	An simyé palé fwansé.
7987062	I prefer speaking in French.	7987064	Mwen simyé palé fwansé.
8029319	Did you lose your money?	8029318	Ou pèd lajan'w ?
8029332	They have eighty dollars.	8029330	Yo ni katwèven dòla.
8029337	They have ninety dollars.	8029336	Yo ni katwèvendis dòla.
3294459	He is speaking.	8029345	I ka palé.
16492	What are you doing?	8029351	Ka ou ka fè ?
1667947	What happened to you?	8029355	Sa ki wivé'w ?
763223	What does "Tatoeba" mean?	8030792	Ka « Tatoeba » vlé di ?
464474	Welcome to our home!	8039673	Nou kontan vwè zòt akaz !
18275	The sky is blue.	8039687	Syèl-la blé.
8041489	It is God who gives life.	8041488	Sé Bondyé ki ka bay lavi.
8041533	Jesus did many miracles.	8041529	Jézi fè on chay miwak.
8043244	I'd like to buy a dog.	8047266	An té ké vlé achté on chyen.
8043244	I'd like to buy a dog.	8047267	Mwen té ké vlé achté on chyen.
8045207	I need to sell my farm.	8047269	An bizwen vann bitasyon an mwen.
8045207	I need to sell my farm.	8047270	Mwen bizwen vann bitasyon an mwen.
8045208	We need to sell our farm.	8047271	Nou bizwen vann bitasyon an nou.
8045224	I want to visit Boston.	8047273	An vlé wété Bòstòn.
8045224	I want to visit Boston.	8047275	Mwen vlé wété Bòstòn.
8045222	I want to sell my farm.	8047276	An vlé vann bitasyon an mwen.
8045222	I want to sell my farm.	8047277	Mwen vlé vann bitasyon an mwen.
8045262	I need a lot more money.	8047279	An bizwen lajan onpil.
8045262	I need a lot more money.	8047280	Mwen bizwen lajan on chay.
8045262	I need a lot more money.	8047281	An bizwen lajan onlo.
8043242	I want to buy a dog.	8047283	An vlé achté on chyen.
8043242	I want to buy a dog.	8047285	Mwen vlé achté on chyen.
393357	Please.	8047288	Souplé.
843052	Again.	8047290	Ankò.
890415	Come!	8047292	Vin !
890415	Come!	8047293	Vini !
1157647	Read!	8047294	Li !
1532901	Liar!	8047296	Mantè !
2275597	Answer!	8047301	Wéponn !
2591566	Goodbye.	8047305	Ovwa.
2706638	Read.	8047312	Li.
1120797	I eat.	7821525	An ka manjé.
1120797	I eat.	7821526	Mwen ka manjé.
1076717	“Tom!” “Mary!”	8047682	« Tòm ! » « Mawi ! »
307119	Who are they?	8079629	Aki yo ?
5828690	I'm alive.	8171019	An vivan.
5828690	I'm alive.	8171020	Mwen vivan.
1068125	Goodnight!	8253682	Bon lannywit !
1723844	She's the love of my life.	8374729	I sé lanmou lavi an mwen.
1723845	He's the love of my life.	8374729	I sé lanmou lavi an mwen.
261424	I want to travel by airplane.	8343544	Mwen vlé voyajé an avyon.
9007281	It's five o'clock now.	8333618	Ka fè senkè.
505928	I just ate a falafel.	7851344	Mwen sòti manjé on falafèl.
505928	I just ate a falafel.	7851343	An sòti manjé on falafèl.
9347748	We won't eat.	7823520	Nou pé'é manjé.
9347749	We're not going to eat.	7823520	Nou pé'é manjé.
2240617	We're not eating.	7823520	Nou pé'é manjé.
2240617	We're not eating.	7823492	Nou pa ka manjé.
2240617	We're not eating.	7823519	Nou pé ké manjé.
2240617	We're not eating.	7823493	Nou pa'a manjé.
9347748	We won't eat.	7823519	Nou pé ké manjé.
9347749	We're not going to eat.	7823519	Nou pé ké manjé.
