3094	Qu'est-ce que c'est ?	2097970	हे काय?
3105	J'étais dans les montagnes.	2266845	मी डोंगरांमध्ये होतो.
3105	J'étais dans les montagnes.	3216384	मी डोंगरांमध्ये होते.
3155	Je suis si gros.	2098060	मी खूप जाडा आहे.
3155	Je suis si gros.	2098061	मी खूप जाडी आहे.
3155	Je suis si gros.	2165692	मी अतिशय जाडा आहे.
3155	Je suis si gros.	2165693	मी अतिशय जाडी आहे.
7637	Ma chambre est très petite.	2786982	माझी खोली खूप छोटी आहे.
375327	Oui, deux.	2085570	होय, दोन.
452099	C'est une communauté internationale.	3299991	हा एक आंतरराष्ट्रीय समुदाय आहे.
763913	J'ai besoin de sa puissance.	2991118	मला त्याच्या शक्तीची गरज आहे.
1122201	Ouvre Mozilla Firefox.	2928299	मोझिला फायरफॉक्स उघड.
1122202	Ouvrez Mozilla Firefox.	2928298	मोझिला फायरफॉक्स उघडा.
1416317	Je veux une épée !	2396998	मला तलवार हवी आहे!
2491160	La France est un pays d'Europe de l'Ouest.	3534258	फ्रान्स हा पाश्चिमात्य युरोपमधील एक देश आहे.
3658493	Est-ce que j'ai besoin de ça ?	3658449	मला याची गरज आहे का?
3658494	Est-ce que Jasmin vit toujours en Allemagne ?	3658450	जास्मिन अजूनही जर्मनीत राहते का?
3658497	Il est espagnol.	3658452	तो स्पॅनिश आहे.
3658499	Mary était en Hongrie.	3658453	मेरी हंगेरीमध्ये होती.
2946518	Elle n'a pas répondu à toutes les questions.	3658454	तिने सर्व प्रश्नांची उत्तरे दिली नाहीत.
2948296	Elle était pressée.	3658462	ती घाईत होती.
2948296	Elle était pressée.	3658463	त्या घाईत होत्या.
3658507	Je ne porte des lunettes que pour lire.	3658464	मी चष्मा फक्त वाचण्यापुरता घालतो.
2397230	C'est possible.	2744559	शक्य आहे.
3543	Joyeux Noël !	3715389	नाताळच्या हार्दिक शुभेच्छा!
3835913	Le papier fut inventé en Chine.	2567519	कागदाचा शोध चीनमध्ये लावला गेला.
4058468	Nous l'avons corrigé.	2908137	आम्ही दुरुस्त केलं.
4450673	C'est le bureau de Tom.	4383903	टॉमचं ऑफिस आहे.
4609414	Vous n'êtes pas Dieu.	2533868	तू देव नाहीयेस.
5280567	Le latin utilise 23 lettres : a, b, c, d, e, f, g, h, i, k, l, m, n, o, p, q, r, s, t, u, x, y, z.	2508709	आता, लॅटिनमध्ये तेवीस अक्षरं आहेत: a, b, c, d, e, f, g, h, i, k, l, m, n, o, p, q, r, s, t, u, x, y, z.
6360036	Donne-moi plus de temps.	4011119	मला अजून वेळ दे.
6703537	Veux-tu vraiment travailler à Boston?	2497273	तुला खरंच बॉस्टनमध्ये काम करायचं आहे का?
7366513	Sami était assis dans la voiture.	7366423	सामी गाडीत बसला.
