746206	Brad Pitt es un actor.	755958	Hiel Brad Pitt binom dramatan.
816964	Él aprende rápidamente.	1884949	Studom vifiko.
853713	Tengo una casa.	812778	Labob domi.
1207436	Yo oí que estás mal de salud.	748531	Lilob, das no binol saunik.
1207437	La madre cocina sopa para el niño otra vez.	748433	Mot kvisinof cile dönu supi.
1207438	El cuchillo le pertenece al jardinero.	748387	Neif duton gadane.
1249538	Él aprende rápido.	1884949	Studom vifiko.
1494610	Estudié inglés, francés y chino.	2764950	Estudob Linglänapüki, Fransänapüki e Tsyinänapüki.
1946095	Tiene un cuerpo perfecto.	2735226	Labon koapi nendöfik.
2734843	Soy normal.	2734947	Binob nomik.
2764829	Un hombre apuesto es una buena razón para ir al infierno.	2763140	Man jönik binom kod gudik ad golön lü höl.
2769308	Yo nunca sueño. ¿Acaso es normal?	2769311	Neföro drimob. Binos-li nomik?
2787207	Son homosexuales.	2786764	Binons otgeniälans.
2787210	Ellas son homosexuales.	2786794	Binofs otgeniälans.
2787213	Son lesbianas.	2786794	Binofs otgeniälans.
2787207	Son homosexuales.	2786792	Binoms otgeniälans.
2787245	Son trolos.	2786792	Binoms otgeniälans.
2381994	No quería saber.	4232001	No ävilob nolön.
5711213	El único buen fascista es el fascista muerto.	6482608	Fajist gudik balik binon fajist deadik.
5069334	La propiedad es un robo.	5070478	Dalab binon tif.
7666616	¿Te gusta Mozart?	7670634	Do you like Mozart?
7722409	Los beduinos viven en el desierto.	7701406	Beduins lifons in däsärt.
6612120	No tenemos tiempo para dormir.	7888725	No labobs timi al slipön.
434657	Los perros están ladrando.	7927469	Dogs vaulons.
4484152	Los perros ladran.	7927469	Dogs vaulons.
538954	El perro es el mejor amigo del hombre.	2767875	Dog binon flenün mena.
1066923	¿Puede él hablar inglés?	7953981	Кanom-li spikön Linglänapüki?
1066923	¿Puede él hablar inglés?	7953984	Кanon-li spikön Linglänapüki?
2973	Uno, dos, tres, cuatro, cinco, seis, siete, ocho, nueve, diez.	7954045	Bal, tel, kil, fol, lul, mäl, vel, jöl, zül, deg.
522951	Estoy escribiendo una carta.	718902	Penob penedi.
5781382	Escribo una carta.	718902	Penob penedi.
801656	Estoy leyendo un libro.	718905	Reidob buki.
3508075	Leo un libro.	718905	Reidob buki.
6672137	Nieva.	718908	Nifos.
5369161	Pienso, por lo tanto existo.	718909	Tikob, so binob.
6036096	Yo pienso, por lo tanto soy.	718909	Tikob, so binob.
455683	Pienso, luego existo.	718909	Tikob, so binob.
5016766	Canté.	8055124	Äkanitob.
3844423	Estaba cantando.	8055124	Äkanitob.
9921	Ayer compré un libro.	8113192	Ädelo äremob buki.
1894352	Compré un libro ayer.	8113192	Ädelo äremob buki.
889746	No quiero ir a la escuela hoy.	7484023	No vilob golön in juli adelo.
618330	Hablo interlingua.	719046	Spikob eli Interlingua.
454074	Tengo dos libros.	719049	Labob bukis tel.
627056	El libro es pequeño.	719048	Buk binon smalik.
638371	A ella le gusta el vino.	720610	Plidof vini.
338693	Tengo una pregunta.	720613	Labob säki.
1328395	Ella también compró el diccionario.	720634	Äremof vödabuki i.
965121	No me amenaces.	718899	No tädolöd obi.
1527961	El gato es grande.	8246016	Kat binon gretik.
723311	Va a nevar.	723306	Onifos.
5023077	Por favor bañate.	731769	Banolös.
3384638	Date un baño, por favor.	731769	Banolös.
754039	Él tiene tres hermanos.	723331	Labom blodis kil.
2726	Allen es un poeta.	8305091	Allen binom poedan.
3664482	Allen es poeta.	8305091	Allen binom poedan.
4225881	La India es mi país.	8307220	Lindän binon län obik.
8317710	Tom tiene amigos en Alemania.	8319304	El Tom labom flenis in Deutän.
1006476	Eres mi mejor amigo.	7878717	Binol flen gudikün oba.
2255720	Fuimos a pie.	8338097	Ägolobs.
5016764	Sangraba.	8338110	Äbludob.
1006320	Soy médico.	8346315	Binob sanan.
1006323	Soy médica.	8346315	Binob sanan.
433632	¡No pasarán!	8361431	No obeigolons!
1390099	América es muy grande.	8389403	Merop binon vemo gretik.
5229145	Maté a la vaca.	8419798	Ädeidob jibubi.
2068368	Soy un gato.	8508443	Binob kat.
5035263	Nadie lo sabe todo.	8518674	Nek nolon valikosi.
336554	Eso es un lápiz.	8550444	Etos binon stib.
8553547	El Universo es un misterio.	8553713	Lespad binon müster.
7792800	Los elefantes comen pasto.	8555320	Leefads fidons yebi.
857464	Ellos no comen carne.	8555727	No fidons miti.
857464	Ellos no comen carne.	8555857	No fidoms miti.
1550982	No como carne.	8557101	No fidob miti.
6612115	Duermo en una cama grande.	8559904	Slipob in bed gretik.
5745781	Bebo agua.	8563693	Drinob vati.
2725136	Yo bebo agua.	8563693	Drinob vati.
4258961	Estoy bebiendo agua.	8563693	Drinob vati.
2138897	Estoy tomando agua.	8563693	Drinob vati.
4386719	Bebemos agua.	8563701	Drinobs vati.
1400124	Ella murió.	8565804	Ädeadof.
700243	Me matarán.	8569086	Odeidons obi.
1002836	Te mataré.	8569085	Odeidob oli.
1321042	Te voy a matar.	8569085	Odeidob oli.
2444150	Voy a matarle.	8569085	Odeidob oli.
1120307	¡Te matarán!	8569089	Odeidons oli!
1144019	¡Os matarán!	8569141	Odeidons olis!
