3927327	¿Alguien me oye?	3927282	Don ba iohsngew ianga?
382058	¡Gracias!	3927328	Khublei!
457506	¿Pero por qué?	3927329	Hynrei balei?
3927335	¿Qué más habrá ahí?	3927330	Sa kaei don hangto?
673740	¿Qué más?	3927331	Sa kaei?
982028	Rompa los huevos y retire las yemas.	3927339	Pynpait ki pylleng bad weng ki shangai.
3927341	Tom fue mi primer amigo en Facebook.	3927340	U Tom u dei u paralok banyngkong jongnga ha facebook.
2135004	¿Cuándo fue eso?	3927349	Mynno kata?
3927378	¿A qué horas termina la escuela?	3927361	Katno baje wai skul?
1120008	¿Cuándo se acaba la escuela?	3927366	Lano kut skul?
503562	¿Cuándo empieza?	3927374	Lano kan sdang?
2097510	¿Cuándo empezará?	3927374	Lano kan sdang?
3927396	Tengo caspa.	3927382	Nga don thyllieh.
375872	¿Por qué?	3927811	Balei?
857899	¿Para qué?	3927816	Baleh aiu?
1287727	Eso duele.	3928024	Ka pang kato.
3215656	Duele.	3928022	Ka pang.
2489900	Tengo un amigo.	3929420	Nga don u paralok.
3929513	Tengo una amiga.	3929423	Nga don ka paralok.
3929540	¿Cómo sabes que Tom está ahí?	3929444	Kumno me tip u Tom u don hangto?
3929540	¿Cómo sabes que Tom está ahí?	3929447	Kumno pha tip u Tom u don hangto?
3929543	¿Cómo sabe usted que Tom está ahí?	3929434	Kumno phi tip u Tom u don hangto?
990816	Escoge uno.	3929616	Jied iwei.
990816	Escoge uno.	3929622	Jied uwei.
3929633	Escoge una.	3929623	Jied kawei.
3929638	¿Quieres una?	3929632	Kwah kawei?
3929649	¿Quieres uno?	3929630	Kwah uwei?
3929649	¿Quieres uno?	3929627	Kwah iwei?
3930151	¡Escóndete!	3930097	Rieh!
3930305	Tengo un amiguito.	3929424	Nga don i paralok.
3930307	Tengo una amiguita.	3929424	Nga don i paralok.
3865885	Usted bebe té.	3930642	Phi dih sha.
1467980	Tú bebes té.	3930647	Pha dih sha.
3865879	Bebes té.	3930647	Pha dih sha.
1467980	Tú bebes té.	3930656	Me dih sha.
3865879	Bebes té.	3930656	Me dih sha.
3865892	Ustedes beben té.	3930660	Phi ia dih sha.
3865892	Ustedes beben té.	3930661	Me ia dih sha.
3865892	Ustedes beben té.	3930662	Pha ia dih sha.
3865889	Beben té.	3930660	Phi ia dih sha.
3865889	Beben té.	3930661	Me ia dih sha.
3865889	Beben té.	3930662	Pha ia dih sha.
3100965	Ella me escribió una larga carta.	3930778	Ka thoh ianga ka shithi bajrong.
1283000	Lee este libro.	3930782	Pule kane ka kot.
1270972	Pobre gato.	3931865	U miaw bapli.
1270972	Pobre gato.	3931864	Bapli u miaw.
3931881	Pobre gata.	3931863	Ka miaw bapli.
3931881	Pobre gata.	3931862	Bapli ka miaw.
3931882	Pobre gatito.	3931867	I miaw bapli.
3931883	Pobre gatita.	3931867	I miaw bapli.
3931883	Pobre gatita.	3931866	Bapli i miaw.
3931882	Pobre gatito.	3931866	Bapli i miaw.
3934138	El oso se muerde.	3933454	U dngiem u dait ialade.
