341469	Tengo muchos libros.	3103402	Tá go leor leabhar agam.
455952	Estoy bien.	651184	Tá mé go maith.
867533	Justo cuando Mary entró en la habitación, Jack dejó de hablar.	752741	Nuair a chuaigh Mary isteach sa seomra, stop Jack ag caint go tobann.
1127780	¡No le eches huesos al perro!	1922090	Ná caith cnámha ag an madra.
1326027	Esas son las personas cuyo coche he reparado.	873540	Sin iad na daoine ar chuir mé caoi ar a gcarr.
1751022	Tomás es mi hermano.	873167	Mo dheartháir is é Tomás.
2002663	La caja es pesada.	3233371	Tá an bosca trom.
872264	¿De quién es esta comida?	871753	Cé leis an bia seo?
979402	Él es detective.	5154954	Is bleachtaire é.
403913	¡Buenos días!	1577316	Maidin mhaith!
431975	Hola.	627070	Dia duit.
2851	¿Cuántos años tienes?	748605	Cén aois thú?
5807831	Cuando el gato está ausente, el baile del ratón.	5807826	Nuair a bhíonn an cat amuigh, bíonn an luch ag rince.
3344351	Soy Ricardo.	6824278	Is mise Ricardo.
4935371	Yo soy Ricardo.	6824278	Is mise Ricardo.
1316029	¡Oh! Maravilloso.	7801927	Ó! Iontach!
4634506	Soy azerí.	8212669	Is Asarbaiseánach mé.
872320	Le daré una copia a cualquiera que la pida.	871603	Tabharfaidh mé cóip do dhuine ar bith a iarrann é.
872310	Hay un hombre en la puerta que quiere hablar contigo.	871633	Tá fear ag an doras atá ag iarraidh caint leat.
872277	¿Qué mujer estuvo hablando contigo?	871716	Cén bhean a bhí ag caint leat?
2717722	Son las ocho.	2714683	Tá sé a hocht a chlog.
2351625	No tengo esposa.	3602432	Níl béan chéile agam.
2665191	Ella escribió una carta.	2715102	Scríobh sí litir.
1929710	¡Ten cuidado!	2795453	Bí cúramach.
1929713	¡Sé cuidadoso!	2795453	Bí cúramach.
8088972	El edificio es alto.	2977190	Tá an foirgneamh ard.
1713628	No tengo alternativa.	3602397	Níl rogha agam.
1713623	No tengo opción.	3602397	Níl rogha agam.
1892402	No tengo elección.	3602397	Níl rogha agam.
4256140	Bienvenidos a Wikipedia.	4256146	Fáilte chuig an Vicipéid.
3191671	Millie tiene un gato.	3899587	Tá cat ag Millie.
5038568	Rómulo y Remo eran hermanos.	4555671	Bhí Romulus agus Remus ina ndeartháireacha.
