2936	La vida es bella.	1800929	Gyvenimas yra gražus.
330003	Hablamos durante un momento.	2250507	Mes ilgokai vienas su kitu kalbėjome.
342638	Él dijo: "soy de Canadá".	2616210	Jis pasakė: "Aš esu iš Kanados".
375872	¿Por qué?	2287099	Kodėl?
436182	¿Cuánto cuestan las zanahorias?	575055	Kiek kainuoja morkos?
520557	Voy a ir a París en otoño.	2727884	Rudenį aš vykstu į Paryžių.
530669	De repente oí un grito.	2700878	Staiga išgirdau klyksmą.
535237	¡Hola! ¿Cómo estás?	2173742	Labas! Kaip sekasi?
540294	Hoy es domingo.	1775192	Šiandien sekmadienis.
553935	Leo cinco diferentes clases de revistas cada mes.	2667732	Kiekvieną mėnesį skaitau penkis skirtingus žurnalus.
579820	Él estará ocupado mañana.	3206195	Rytoj jis bus užsiėmęs.
579933	¿Puedes venir a las nueve?	579221	Ar gali ateiti devintą?
683175	El mundo empezó sin el hombre y se acabará sin él.	2714526	Pasaulis prasidėjo be žmogaus ir baigsis be jo.
706761	Endosa este cheque.	2173717	Pasirašykite šį čekį.
712062	Vivo con mis padres.	2282339	Aš gyvenu kartu su tėvais.
736702	Mi hermano vive en Tokio.	2667623	Mano brolis gyvena Tokijuje.
854951	Les daremos apoyo moral.	2630773	Mes jiems suteiksime moralinę paramą.
880921	A mi hija le gusta jugar con muñecas.	2250862	Mano dukra mėgsta žaisti su lėlėmis.
920672	La señora Smith va a la iglesia en coche.	2159337	Ponia Smith važiuoja su mašina į bažnyčią.
931568	Quiero visitar Corea.	1601867	Aš noriu aplankyti Korėją.
933310	Me encanta la pizza.	2238287	Aš myliu picą.
951179	El japonés juega un rol importante en la promoción de la paz en el mundo.	2605610	Japonų kalba turi svarbų vaidmenį plečiant taiką pasaulyje.
967975	Es mejor un hombre sin dinero que el dinero sin hombre.	2714541	Geriau žmogus be pinigų, nei pinigai be žmogaus.
968590	Su sueño era ser profesor de universidad.	2666851	Jos svajonė buvo tapti universiteto dėstytoja.
968590	Su sueño era ser profesor de universidad.	2666852	Jos svajonė buvo tapti universiteto profesore.
1001023	Eres la única persona que me llama después de las diez de la noche.	2202069	Tu esi vienintelis žmogus, kuris man skambina po dešimtos valandos vakaro.
1017366	¿Estará soleado mañana?	2457717	Ar rytoj bus saulėta?
1063091	Se casó con él.	2713805	Ji ištekėjo už jo.
1070574	Tom cometió algunos errores en el test.	2552151	Tomas padarė kelias klaidas teste.
1172959	Ellos comen carne una vez por semana.	2991331	Jie valgo mėsą kartą per savaitę.
1187231	A todos les gusta esa flor.	2163855	Visiems patinka ši gėlė.
1207774	Su comportamiento alzó mis sospechas.	2202072	Jo elgesys sukėlė man įtarimų.
1220145	Tom siempre insiste en que él tiene razón, incluso cuando todos sabemos que está equivocado.	2209087	Tomas visada teigia, kad jis teisus, net jeigu mes visi žinome, kad jis klysta.
1254603	¿Qué tipo de helado te gusta?	1609728	Kokius ledus tu mėgsti?
1258099	Esta ciudad tiene un millón de habitantes.	2695666	Šis miestas turi milijoną gyventojų.
1258385	El perro estaba muerto.	1668080	Šuo buvo negyvas.
1264091	A pesar de ser un día soleado, hace frío.	2695670	Nors diena ir saulėta, bet yra šalta.
1296322	Halloween se celebra en octubre.	2778382	Helovinas švenčiamas spalį.
1318297	¿Lo picó un insecto?	2714558	Ar jam įkando vabzdys?
1330890	Ella le preguntó por qué lloraba, pero él no respondió.	2202182	Ji paklausė jo, kodėl jis verkė, bet jis neatsakė.
1343181	Anoche me fui a la cama a las doce.	2695254	Vakar ėjau miegoti dvyliktą.
1427983	Espero ir a Canadá el año que viene.	3207941	Aš tikiuosi nuvykti į Kanadą kitais metais.
1438752	El nuevo Tablet PC cuesta demasiado caro.	2712444	Naujasis planšetinis kompiuteris kainuoja labai brangiai.
1439538	Contigo es verano en todo el año.	2700783	Su tavim pavasaris tęsiasi ištisus metus.
1458474	Tom normalmente solo lee los encabezados.	2173722	Paprastai Tomas skaito tik antraštes.
1474011	A Tom no le gusta este tipo de películas.	2714591	Tomas nemėgsta tokių filmų.
1474011	A Tom no le gusta este tipo de películas.	2714592	Tomui nepatinka tokio tipo filmai.
1512815	El cráneo humano consiste de 23 huesos.	2770004	Žmogaus kaukolę sudaro 23 kaulai.
1542383	Brilla en la oscuridad.	2691607	Ji švyti tamsoje.
1593344	Esperábamos mejores condiciones.	2714266	Mes tikėjomės geresnių sąlygų.
1601427	Nos sentamos a conversar de esto y aquello.	2466891	Sėdėjome šnekėdami apie šį bei tą.
1619775	Me pone nervioso.	1605596	Tai mane nervina.
1698792	Eso me pone nerviosa.	1605596	Tai mane nervina.
1698793	Eso me pone nervioso.	1605596	Tai mane nervina.
1705459	Hay más de siete mil idiomas en el mundo.	2186478	Pasaulyje yra daugiau nei septyni tūkstančiai kalbų.
1707896	Las ardillas comen avellanas.	1641554	Voveraitės valgo lazdyno riešutus.
1717533	Esa pregunta está en discusión.	2673602	Dėl šio klausimo yra diskutuojama.
1717533	Esa pregunta está en discusión.	2673603	Šis klausimas yra svarstomas.
1746953	¿Qué se supone que quiere decir eso?	2589714	Ką tai turėtų reikšti?
1825012	No habría sido posible sin vosotras.	2239273	Be jūsų tai būtų buvę neįmanoma.
1879254	Todos los pueblos eran preciosos.	572717	Visi kaimai buvo labai gražūs.
2015520	No quiero ir a trabajar hoy.	2205121	Nenoriu eiti dirbti šiandien.
2090997	A menudo hay una gran diferencia entre querer y poder.	2160105	Skirtumas tarp norėjimo ir galėjimo dažnai labai didelis.
2158377	Comemos muchos tipos de comida.	2158370	Mes valgome daug maisto rūšių.
2158736	Me acuerdo bien del día en que dejé mi ciudad natal.	2158742	Gerai atsimenu tą dieną, kai palikau savo gimtąjį kaimą.
2158849	Tom no come mucha carne.	3452252	Tomas nevalgo daug mėsos.
2209059	No puedo pensar en nadie más.	2209069	Negaliu galvoti apie nieką kitą.
2209626	Tiene tres hijas.	2209644	Ji turi tris dukteris.
2209626	Tiene tres hijas.	2209645	Jis turi tris dukteris.
2219426	No eres joven.	2219450	Tu nesi jaunas.
2219427	Trabajas mucho.	572691	Tu sunkiai dirbi.
2219472	Tom tiene un aspecto estupendo.	2219502	Tomas atrodo nuostabiai.
2219479	Tom se fue con Mary.	2219500	Tomas išėjo su Mere.
2219495	No leas mi diario.	2219557	Neskaityk mano dienoraščio.
2232652	Sé lo que está mal.	2232675	Žinau, kas yra blogai.
2232654	No soy más viejo que él.	2232670	Aš nesu vyresnis už jį.
2232657	Tienes que darte prisa porque el autobús no te va a esperar.	2232666	Turi paskubėti, nes autobusas nelauks.
2232669	Esta es vuestra llave.	2232692	Štai yra jūsų raktas.
2232672	Es una buena escritora.	2232687	Jis yra geras rašytojas.
2232672	Es una buena escritora.	2232688	Ji yra gera rašytoja.
2232673	El que más me gusta es el otoño.	2232693	Labiausiai man patinka ruduo.
2246099	En el futuro quiero convertirme en locutor de televisión.	2246147	Ateityje aš norėčiau tapti televizijos diktoriumi.
2246105	Las vacas son más útiles que cualquier otro animal en este país.	2246134	Šioje šalyje karvės yra naudingesnės už bet kokius kitus gyvulius.
2246248	Mi familia ha vivido aquí durante veinte años.	2246710	Mano šeima gyvena čia dvidešimt metų.
2250853	¿Usted está buscando trabajo?	2250898	Ar Jūs ieškote darbo?
2254616	El agua brilla a la luz del sol.	2254744	Vanduo blizga saulėje.
2258857	Tengo la certeza de que vendrá.	2667725	Esu tikras, kad jis ateis.
2258857	Tengo la certeza de que vendrá.	2667727	Esu tikra, kad jis ateis.
2309361	¡Queridísimos hermanos y hermanas!	2309449	Brangūs broliai ir seserys!
2457390	Un dragón vive en la cueva.	2457407	Urve gyvena drakonas.
2457468	Eres una verdadera amiga.	2457470	Esi tikras draugas.
2457825	Tom está sentado en la sala de conferencias.	2457839	Tomas sėdi konferencijų salėje.
2459150	Él se enamoró de una bella princesa.	2459157	Jis įsimylėjo gražią princesę.
2459155	Sus ojos y su cabello son oscuros.	2459164	Jis tamsiaakis ir tamsiaplaukis.
2502177	Me alegro mucho de saberlo.	3206175	Labai džiaugiuosi tai sužinojęs.
