2936	La vida es bella.	1800918	Dzīve ir skaista.
382058	¡Gracias!	435275	Paldies!
540294	Hoy es domingo.	1775191	Šodien ir svētdiena.
598230	El padre es sastre.	1400269	Tēvs ir drēbnieks.
613092	Me gusta el té.	2234050	Es mīlu tēju.
631053	Le gusta correr.	2585130	Viņam patīk skriet.
663654	Puedes confiar en él.	806050	Tu vari viņam uzticēties.
854028	No entiendo el error.	806089	Es nesaprotu kļūdu.
854031	Cada vez más estudiantes se están uniendo a las protestas.	806087	Vairāk un vairāk studentu pievienojas protestiem.
854035	¡Es tan obvio que es mentira!	806086	Tas ir acīmredzami, ka tie ir meli!
854039	Eso es totalmente mentira.	806080	Tie ir vieni vienīgi meli.
854044	Tú no tienes derecho para juzgar a estas personas.	806077	Tev nav tiesību tiesāt šos cilvēkus.
854051	Ella era inteligente, así como hermosa.	806074	Viņa bija inteliģenta kā arī skaista.
854056	Siempre me levanto a las seis.	806072	Es vienmēr ceļos sešos.
854058	Conozco una chica que está siempre sonriendo.	806071	Es zinu meiteni, kura vienmēr smaida.
854066	¡Aléjate, Satán!	806052	Atkāpies, Sātan!
854072	En mi opinión, sería difícil resolver este problema.	806048	Pēc manām domām, tas varētu būt grūti atrisināt šo problēmu.
854077	Esta es la casa donde nací.	806043	Šī ir māja, kurā es piedzimu.
854085	El experimento falló.	806042	Eksperiments neizdevās.
1068454	Él es comediante.	1443102	Viņš ir komiķis.
1289301	No lo puedo alcanzar.	2585102	Es nevaru to aizsniegt.
1321800	Él perdió el último tren.	2585158	Viņš nokavēja pēdējo vilcienu.
1321807	Perdió el último tren.	2585158	Viņš nokavēja pēdējo vilcienu.
1326166	¿Hablas letón?	925045	Vai jūs runājat latviski?
1403597	¿Qué hiciste con tu auto?	2881478	ko Tu izdarīji ar savu mašīnu?
1625003	¿Quién canta esta canción?	2674412	Kas dzied šo dziesmu?
1660618	¿Es usted Tom?	1877664	Vai jūs esat Toms?
2142990	Tenemos mucho tiempo.	2881475	Mums ir daudz laika.
2686600	Tom no escuchó nada.	2782725	Toms nedzirdēja neko.
2767930	La Guerra es el infierno.	2767939	Karš ir elle.
2804789	África es la cuna de la humanidad.	2804781	Cilvēces šūpulis ir Āfrika.
2804789	África es la cuna de la humanidad.	2804786	Āfrika ir cilvēces šūpulis.
2863730	¿Por qué fue tu familia a Letonia?	2863723	Kāpēc tava ģimene aizbrauca uz Latviju?
2863736	Normalmente no hablan ruso, sólo su lengua materna.	2863732	Parasti viņi runā nevis krievu, bet savā dzimtajā valodā.
3450241	¿Qué te dio Tom en tu cumpleaños?	3365688	Ko Toms uzdāvināja tev dzimšanas dienā?
3848503	Yo soy tu padre.	1769550	Es esmu tavs tēvs.
1520676	Los peces son animales de sangre fría.	2536274	Zivis ir aukstasiņu dzīvnieki.
3862144	Él tiene una voz fuerte.	2536543	Viņam ir skaļa balss.
3874843	Debemos tener mucho cuidado.	2508314	Mums jābūt ļoti uzmanīgiem.
2149085	Mi padre me ha comprado una cámara.	2589560	Tēvs nopirka man fotoaparātu.
859301	Su alfombra es completamente blanca.	2931139	Viņa paklājs ir pilnībā balts.
4542611	La ballena es un animal acuático.	2579954	Valis ir ūdensdzīvnieks.
1086549	Mis padres conocen a mi novia.	1827912	Mani vecāki zina manu draudzeni.
1459970	Tengo dolor de estómago.	1459975	Man ir sāpes kuņģī.
4629405	Ella es bastante pulcra y trabajadora.	1921128	Viņa ir diezgan kārtīga un smagi strādā.
4801998	No vivo más en Boston.	4801629	Es vairs nedzīvoju Bostonā.
642346	El reloj no funciona.	5221275	Pulkstenis neiet.
1580344	Todas las manzanas están ahí.	1805594	Visi āboli ir tur.
5238005	Yo soy arqueólogo.	2909056	Es esmu arheologs.
5238007	Yo soy arqueóloga.	2909057	Es esmu arheoloģe.
757859	¿Tienes un plan?	2588268	Vai tev ir plāns?
493576	Él es mi hermano.	2051779	Viņš ir mans brālis.
5238006	Soy arqueóloga.	2909057	Es esmu arheoloģe.
2110643	Voy a la playa.	5975712	Es eju uz pludmali.
5975732	Me voy a la playa.	5975712	Es eju uz pludmali.
6985528	Yo no puedo explicar eso.	2881510	Es nevaru to paskaidrot.
7722409	Los beduinos viven en el desierto.	7718628	Beduīni dzīvo tuksnesī.
8099752	Un asteroide explotó sobre Cheliábinsk en Rusia.	8176395	Asteroīds eksplodēja virs Čeļabinskas Krievijā.
8300251	¿Dónde está mi hijo?	2093725	Kur ir mans dēls?
5038568	Rómulo y Remo eran hermanos.	2651158	Romulus un Remus bija brāļi.
1983560	Tom tiene un yate privado.	2881484	Tomam ir privātā jahta.
